uri,label,wkt
http://cgi.di.uoa.gr/witcher/resource/Touissant_poi_gor_b_11_mp_Pin_m1130p0_m955p0,poi_gor_b_11_mp,POINT (194.72152945347716 -453.65742503974093)
http://cgi.di.uoa.gr/witcher/resource/Touissant_poi_gor_b_12_mp_Pin_m1335p0_m908p0,poi_gor_b_12_mp,POINT (172.29573269998252 -448.515901040361)
http://cgi.di.uoa.gr/witcher/resource/Touissant_poi_gor_b_13_mp_Pin_m1200p0_m1159p0,poi_gor_b_13_mp,POINT (187.0639403181375 -475.9738270796031)
http://cgi.di.uoa.gr/witcher/resource/Touissant_poi_gor_c_03_mp_Pin_m1065p0_m545p0,poi_gor_c_03_mp,POINT (201.83214793629253 -408.80583270472397)
http://cgi.di.uoa.gr/witcher/resource/Touissant_poi_gor_c_14_mp_Pin_m1187p0_m595p0,poi_gor_c_14_mp,POINT (188.4860640147006 -414.2755390870431)
http://cgi.di.uoa.gr/witcher/resource/Touissant_poi_gor_d_06_mp_Pin_m1029p0_m189p0,poi_gor_d_06_mp,POINT (205.77033663446718 -369.8615232626117)
http://cgi.di.uoa.gr/witcher/resource/Touissant_poi_gor_d_07_mp_Pin_m952p0_59p0,poi_gor_d_07_mp,POINT (214.19368468334076 -342.7317796063087)
http://cgi.di.uoa.gr/witcher/resource/Touissant_poi_gor_d_07_mp_b_Pin_m946p0_55p0,poi_gor_d_07_mp_b,POINT (214.85004946636988 -343.1693561168942)
http://cgi.di.uoa.gr/witcher/resource/Touissant_poi_gor_d_17_mp_Pin_m1226p0_m342p0,poi_gor_d_17_mp,POINT (184.21969292501137 -386.59882479250825)
http://cgi.di.uoa.gr/witcher/resource/Touissant_poi_gor_d_17_mp_post_Pin_m1226p0_m342p0,poi_gor_d_17_mp_post,POINT (184.21969292501137 -386.59882479250825)
http://cgi.di.uoa.gr/witcher/resource/Touissant_poi_gor_d_18_mp_Pin_m1184p0_m30p0,poi_gor_d_18_mp,POINT (188.81424640621515 -352.4678569668368)
http://cgi.di.uoa.gr/witcher/resource/Touissant_poi_gor_d_18_mp_post_Pin_m1184p0_m30p0,poi_gor_d_18_mp_post,POINT (188.81424640621515 -352.4678569668368)
http://cgi.di.uoa.gr/witcher/resource/Touissant_poi_gor_d_19_mp_Pin_m1138p0_m305p0,poi_gor_d_19_mp,POINT (193.84637640943834 -382.5512420695921)
http://cgi.di.uoa.gr/witcher/resource/Touissant_poi_gor_d_20_mp_Pin_m831p0_m206p0,poi_gor_d_20_mp,POINT (227.43037447442782 -371.72122343260014)
http://cgi.di.uoa.gr/witcher/resource/Touissant_poi_hansa_tutorial_Pin_884p0_m473p0,poi_hansa_tutorial,POINT (415.04130829024876 -400.9294555141844)
http://cgi.di.uoa.gr/witcher/resource/Touissant_poi_hansa_tutorial_Pin_m1101p0_0p0,poi_hansa_tutorial,POINT (197.89395923811784 -349.1860331374453)
http://cgi.di.uoa.gr/witcher/resource/Touissant_poi_san_a_01_mp_Pin_158p0_m1187p0,poi_san_a_01_mp,POINT (335.6211695437263 -479.0368626537018)
http://cgi.di.uoa.gr/witcher/resource/Touissant_poi_san_a_03_mp_Pin_127p0_m1492p0,poi_san_a_03_mp,POINT (332.22995149807593 -512.4020715858486)
http://cgi.di.uoa.gr/witcher/resource/Touissant_poi_san_b_02_mp_Pin_36p0_m1011p0,poi_san_b_02_mp,POINT (322.2750856221344 -459.7834961879384)
http://cgi.di.uoa.gr/witcher/resource/Touissant_poi_san_b_04_mp_Pin_42p0_m817p0,poi_san_b_04_mp,POINT (322.9314504051635 -438.56103542454014)
http://cgi.di.uoa.gr/witcher/resource/Touissant_poi_san_b_05_mp_Pin_m184p0_m815p0,poi_san_b_05_mp,POINT (298.208376911067 -438.34224716924734)
http://cgi.di.uoa.gr/witcher/resource/Touissant_poi_san_b_06_mp_Pin_373p0_m906p0,poi_san_b_06_mp,POINT (359.14090760226946 -448.2971127850682)
http://cgi.di.uoa.gr/witcher/resource/Touissant_poi_ved_a_01_mp_Pin_m261p0_624p0,poi_ved_a_01_mp,POINT (289.78502886219337 -280.92409748610237)
http://cgi.di.uoa.gr/witcher/resource/Touissant_poi_ved_a_01_stake_mp_Pin_m267p0_656p0,poi_ved_a_01_stake_mp,POINT (289.1286640791643 -277.42348540141813)
http://cgi.di.uoa.gr/witcher/resource/Touissant_poi_ved_a_02_mp_Pin_m434p0_530p0,poi_ved_a_02_mp,POINT (270.85984428485403 -291.20714548486234)
http://cgi.di.uoa.gr/witcher/resource/Touissant_poi_ved_a_03_mp_Pin_m498p0_200p0,poi_ved_a_03_mp,POINT (263.8586199325435 -327.3072076081687)
http://cgi.di.uoa.gr/witcher/resource/Touissant_poi_ved_a_04_mp_Pin_m106p0_361p0,poi_ved_a_04_mp,POINT (306.7411190904454 -309.6947530571011)
http://cgi.di.uoa.gr/witcher/resource/Touissant_poi_ved_a_05_mp_Pin_50p0_527p0,poi_ved_a_05_mp,POINT (323.8066034492023 -291.5353278678015)
http://cgi.di.uoa.gr/witcher/resource/Touissant_poi_ved_a_06_mp_Pin_m467p0_395p0,poi_ved_a_06_mp,POINT (267.2498379781939 -305.97535271712405)
http://cgi.di.uoa.gr/witcher/resource/Touissant_poi_ved_a_07_mp_Pin_m220p0_497p0,poi_ved_a_07_mp,POINT (294.2701882128923 -294.81715169719297)
http://cgi.di.uoa.gr/witcher/resource/Touissant_poi_ved_a_07_mp_post_Pin_m220p0_497p0,poi_ved_a_07_mp_post,POINT (294.2701882128923 -294.81715169719297)
http://cgi.di.uoa.gr/witcher/resource/Touissant_poi_ved_a_08_mp_Pin_m135p0_571p0,poi_ved_a_08_mp,POINT (303.56868930580475 -286.72198625136065)
http://cgi.di.uoa.gr/witcher/resource/Touissant_poi_ved_a_08_mp_post_Pin_m135p0_571p0,poi_ved_a_08_mp_post,POINT (303.56868930580475 -286.72198625136065)
http://cgi.di.uoa.gr/witcher/resource/Touissant_poi_vin_a_01_mp_Pin_m810p0_m521p0,poi_vin_a_01_mp,POINT (229.72765121502974 -406.1803736412108)
http://cgi.di.uoa.gr/witcher/resource/Touissant_poi_vin_a_02_mp_Pin_m545p0_m640p0,poi_vin_a_02_mp,POINT (258.7170957988155 -419.19827483113033)
http://cgi.di.uoa.gr/witcher/resource/Touissant_poi_vin_b_03_mp_Pin_m230p0_m318p0,poi_vin_b_03_mp,POINT (293.1762469078438 -383.9733657289951)
http://cgi.di.uoa.gr/witcher/resource/Touissant_poi_vin_b_04_mp_Pin_198p0_325p0,poi_vin_b_04_mp,POINT (339.9969347639204 -313.63294165237085)
http://cgi.di.uoa.gr/witcher/resource/Touissant_poi_vin_b_05_mp_Pin_14p0_m3p0,poi_vin_b_05_mp,POINT (319.8684147510277 -349.5142155203844)
http://cgi.di.uoa.gr/witcher/resource/Touissant_poi_vin_b_06_mp_Pin_m137p0_224p0,poi_vin_b_06_mp,POINT (303.34990104479505 -324.68174854465553)
http://cgi.di.uoa.gr/witcher/resource/Touissant_pop_cave_entrance_Pin_1066p0_m857p0,pop_cave_entrance,POINT (434.9510400421318 -442.93680053039543)
http://cgi.di.uoa.gr/witcher/resource/Touissant_q704_ft_fairy_tale_noticeboard_Pin_2610p0_1500p0,q704_ft_fairy_tale_noticeboard,POINT (603.855577541623 -185.09484166787095)
http://cgi.di.uoa.gr/witcher/resource/Touissant_quarry_noticeboard_mp_Pin_694p0_m760p0,quarry_noticeboard_mp,POINT (394.2564234943269 -432.32557014869633)
http://cgi.di.uoa.gr/witcher/resource/Touissant_sq703_scolopendros_nest_01_Pin_m1232p0_m647p0,sq703_scolopendros_nest_01,POINT (183.56332814198225 -419.964033724655)
http://cgi.di.uoa.gr/witcher/resource/Touissant_sq703_scolopendros_nest_02_Pin_m1238p0_m642p0,sq703_scolopendros_nest_02,POINT (182.90696335895313 -419.4170630864231)
http://cgi.di.uoa.gr/witcher/resource/Touissant_trappers_trading_post_noticeboard_Pin_11p0_m1691p0,trappers_trading_post_noticeboard,POINT (319.5402323595131 -534.1715029874788)
http://cgi.di.uoa.gr/witcher/resource/Touissant_tufo_vineyard_noticeboard_Pin_287p0_m994p0,tufo_vineyard_noticeboard,POINT (349.7330123788522 -457.9237960179499)
http://cgi.di.uoa.gr/witcher/resource/Touissant_whetstone_bob_1_Pin_m273p0_640p0,whetstone_bob_1,POINT (288.4722992961352 -279.17379144376025)
http://cgi.di.uoa.gr/witcher/resource/Touissant_whetstone_bob_2_Pin_m464p0_m955p0,whetstone_bob_2,POINT (267.5780203697085 -453.65742503974093)
http://cgi.di.uoa.gr/witcher/resource/Touissant_whetstone_bob_3_Pin_m1135p0_72p0,whetstone_bob_3,POINT (194.17455880095287 -341.3096559469057)
http://cgi.di.uoa.gr/witcher/resource/Touissant_whetstone_bob_4_Pin_31p0_m1747p0,whetstone_bob_4,POINT (321.72811496961015 -540.2975741356762)
http://cgi.di.uoa.gr/witcher/resource/Touissant_whetstone_bob_6_Pin_644p0_m824p0,whetstone_bob_6,POINT (388.7867169690843 -439.3267943180648)
http://cgi.di.uoa.gr/witcher/resource/Touissant_whetstone_bob_7_Pin_m510p0_m311p0,whetstone_bob_7,POINT (262.5458903664853 -383.20760683547036)
http://cgi.di.uoa.gr/witcher/resource/Touissant_whetstone_bob_8_Pin_m15p0_284p0,whetstone_bob_8,POINT (316.69598496638696 -318.11810088587254)
http://cgi.di.uoa.gr/witcher/resource/Touissant_whetstone_bob_9_Pin_m486p0_m1432p0,whetstone_bob_9,POINT (265.1713494986017 -505.8384239270656)
http://cgi.di.uoa.gr/witcher/resource/Touissant_witcherBed_Pin_m400p0_m800p0,witcherBed,POINT (274.579244722019 -436.7013352545516)
http://cgi.di.uoa.gr/witcher/resource/Urskar,Urskar,POINT (105.67470722252773 -435.38860572279503)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_Affiri_Merchant_Pin_2505p0_2410p0,Affiri Merchant,POINT (592.3691938386137 -85.54618550966251)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_Alchemist_in_a_house_east_of_town_Pin_887p0_2060p0,Alchemist in a house east of town,POINT (415.3694906817633 -123.83413018589653)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_Armorer_in_Midcopse_Pin_m392p0_m231p0,Armorer in Midcopse,POINT (275.4543977660578 -374.4560766237597)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_Armorer_in_Oxenfurt_Pin_1721p0_1043p0,Armorer in Oxenfurt,POINT (506.60419552280973 -235.08795800226792)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_Bald_Mountain_Pin_961p0_m1068p0,Bald Mountain,POINT (423.46465633912237 -466.01896146378226)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_Blackbough_Blacksmith_Pin_m196p0_172p0,Blackbough Blacksmith,POINT (296.89564734500874 -330.3702431822674)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_Blackbough_Blacksmith_Pin_m201p0_185p0,Blackbough Blacksmith,POINT (296.3486766924845 -328.94811952286443)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_Blackbough_Merchant_near_roadsign__Pin_m152p0_197p0,Blackbough Merchant (near roadsign),POINT (301.7089890872222 -327.63538999110784)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_Blacksmith_in_Oxenfurt_Pin_1787p0_928p0,Blacksmith in Oxenfurt,POINT (513.82420813613 -247.66828268160197)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_Blacksmith_in_South_central_Pin_627p0_1853p0,Blacksmith in South central,POINT (386.9270167505018 -146.47871460869777)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_Blacksmith_in_west_central_Pin_568p0_1946p0,Blacksmith in west central,POINT (380.47276305071557 -136.30506073758417)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_Boatmaker_s_hut_Pin_410p0_m203p0,Boatmaker's hut,POINT (363.188490430949 -371.393041049661)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_Bookseller_in_Hierarchy_Square_Pin_656p0_1913p0,Bookseller in Hierarchy Square,POINT (390.09944653514253 -139.9150669499148)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_Cave_Entrance_Pin_1057p0_m716p0,Cave Entrance,POINT (433.96649286758816 -427.51222853225545)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_Cave_Entrance_Pin_1083p0_666p0,Cave Entrance,POINT (436.8107402607143 -276.3295441249543)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_Cave_Entrance_Pin_1088p0_m1059p0,Cave Entrance,POINT (437.3577109132385 -465.0344143149648)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_Cave_Entrance_Pin_1185p0_2644p0,Cave Entrance,POINT (447.96894157220913 -59.9479596404089)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_Cave_Entrance_Pin_1451p0_m207p0,Cave Entrance,POINT (477.0677802864998 -371.83061756024654)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_Cave_Entrance_Pin_1476p0_2380p0,Cave Entrance,POINT (479.8026335491211 -88.828009339054)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_Cave_Entrance_Pin_147p0_182p0,Cave Entrance,POINT (334.41783410817294 -329.2763019058036)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_Cave_Entrance_Pin_1482p0_2209p0,Cave Entrance,POINT (480.45899833215014 -107.53440516658546)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_Cave_Entrance_Pin_1543p0_m673p0,Cave Entrance,POINT (487.13204029294616 -422.80828104346097)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_Cave_Entrance_Pin_1547p0_m34p0,Cave Entrance,POINT (487.56961681496557 -352.9054334774223)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_Cave_Entrance_Pin_1614p0_2055p0,Cave Entrance,POINT (494.89902355879065 -124.38110082412842)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_Cave_Entrance_Pin_1687p0_m897p0,Cave Entrance,POINT (502.8847950856448 -447.3125656362507)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_Cave_Entrance_Pin_1695p0_927p0,Cave Entrance,POINT (503.7599481296836 -247.77767680924836)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_Cave_Entrance_Pin_1876p0_1404p0,Cave Entrance,POINT (523.5602857510618 -195.5966779219237)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_Cave_Entrance_Pin_1911p0_86p0,Cave Entrance,POINT (527.3890803187317 -339.7781381598564)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_Cave_Entrance_Pin_1918p0_46p0,Cave Entrance,POINT (528.1548392322655 -344.1539032657117)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_Cave_Entrance_Pin_1937p0_247p0,Cave Entrance,POINT (530.2333277118578 -322.1656836087887)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_Cave_Entrance_Pin_2153p0_1468p0,Cave Entrance,POINT (553.8624599009057 -188.5954537525552)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_Cave_Entrance_Pin_219p0_1312p0,Cave Entrance,POINT (342.2942115045223 -205.66093766539092)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_Cave_Entrance_Pin_2451p0_1001p0,Cave Entrance,POINT (586.4619107913516 -239.682511363416)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_Cave_Entrance_Pin_313p0_207p0,Cave Entrance,POINT (352.57725977197833 -326.54144871464405)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_Cave_Entrance_Pin_725p0_873p0,Cave Entrance,POINT (397.6476415399773 -253.68495970215304)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_Cave_Entrance_Pin_743p0_m123p0,Cave Entrance,POINT (399.61673588906467 -362.64151083795036)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_Cave_Entrance_Pin_949p0_61p0,Cave Entrance,POINT (422.15192677306413 -342.51299135101596)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_Cave_Entrance_Pin_m260p0_948p0,Cave Entrance,POINT (289.89442299269825 -245.48040012867432)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_Cave_Entrance_Pin_m299p0_m917p0,Cave Entrance,POINT (285.628051903009 -449.5004481891784)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_Cave_Entrance_Pin_m320p0_342p0,Cave Entrance,POINT (283.3307751624071 -311.77324148238233)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_Cave_Entrance_Pin_m385p0_572p0,Cave Entrance,POINT (276.22015667959175 -286.61259212371425)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_Cave_Entrance_Pin_m412p0_m869p0,Cave Entrance,POINT (273.26651515596075 -444.249530062152)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_Codger_s_Quarry_Pin_1217p0_886p0,Codger's Quarry,POINT (451.46955374836443 -252.26283604275005)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_Crossroads_Pin_1585p0_m921p0,Crossroads,POINT (491.72659377414993 -449.93802469976396)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_Crossroads_Pin_2072p0_782p0,Crossroads,POINT (545.0015353300128 -263.6398253179739)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_Crow_s_Perch_Fight_Pin_177p0_86p0,Crow's Perch Fight,POINT (337.69965802331853 -339.7781381598564)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_Crow_s_Perch_Merchant_Pin_220p0_137p0,Crow's Perch Merchant,POINT (342.40360563502713 -334.19903764989084)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_Crow_s_Perch_notice_board_Pin_240p0_136p0,Crow's Perch notice board,POINT (344.5914882451242 -334.30843177753724)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_Deadly_Crossing_III_Pin_1086p0_m298p0,Deadly Crossing III,POINT (437.1389226522288 -381.7854831760674)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_Deadly_Crossing_II_Pin_794p0_266p0,Deadly Crossing II,POINT (405.1958365448121 -320.08719518350745)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_Deadly_Crossing_I_Pin_m30p0_m114p0,Deadly Crossing I,POINT (315.0550730088142 -361.65696368913297)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_Duen_Hen_Pin_m461p0_m515p0,Duen Hen,POINT (267.906202761223 -405.52400887533247)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_Dwarf_armorer_in_Crow_s_Perch_Pin_232p0_155p0,Dwarf armorer in Crow's Perch,POINT (343.71633520108537 -332.22994335225593)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_Elihil_in_Novigrad_Pin_834p0_1727p0,Elihil in Novigrad,POINT (409.57160176500616 -160.26237469214203)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_Enchanter_Pin_2521p0_2416p0,Enchanter,POINT (594.1194999266912 -84.88982074378418)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_Face_Me_if_You_Dare_III_Pin_501p0_1910p0,Face Me if You Dare III,POINT (373.1433563068905 -140.24324933285396)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_Face_Me_if_You_Dare_II_Pin_898p0_1732p0,Face Me if You Dare II,POINT (416.5728261173167 -159.7154040539101)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_Face_Me_if_You_Dare_Pin_217p0_m28p0,Face Me if You Dare,POINT (342.0754232435126 -352.249068711544)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_Fake_priest_in_the_north_Pin_486p0_2193p0,Fake priest in the north,POINT (371.5024443493177 -109.2847112089276)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_Fool_s_Gold_Pin_1229p0_76p0,Fool's Gold,POINT (452.78228331442267 -340.8720794363202)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_Forefathers_Eve_Pin_m265p0_m120p0,Forefathers Eve,POINT (289.34745234017396 -362.31332845501123)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_Hazardous_Goods_II_Pin_1685p0_m149p0,Hazardous Goods II,POINT (502.6660068246351 -365.48575815675633)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_Herbalist_at_Herbalist_s_Hut_NE_of_Oxenfurt_Pin_1935p0_1234p0,Herbalist at Herbalist's Hut NE of Oxenfurt,POINT (530.014539450848 -214.1936796218088)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_Herbalist_in_South_Novigrad_Pin_655p0_1779p0,Herbalist in South Novigrad,POINT (389.9900524046377 -154.57388005453012)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_Hierarchy_Square_notice_board_Pin_670p0_1903p0,Hierarchy Square notice board,POINT (391.6309643622105 -141.00900822637863)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_HighlightedByMedalionFX_Pin_186p0_182p0,HighlightedByMedalionFX,POINT (338.6842051978622 -329.2763019058036)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_HighlightedByMedalionFX_Pin_719p0_1732p0,HighlightedByMedalionFX,POINT (396.9912767569482 -159.7154040539101)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_Innkeep_Cunny_of_the_Goose_Pin_904p0_1499p0,Innkeep Cunny of the Goose,POINT (417.22919090034577 -185.20423579551732)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_Innkeep_Nowhere_Inn_Pin_789p0_1992p0,Innkeep Nowhere Inn,POINT (404.64886589228786 -131.27293086585055)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_Innkeep_in_Lindenvale_Pin_788p0_64p0,Innkeep in Lindenvale,POINT (404.539471761783 -342.18480896807677)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_Innkeeper_Golden_Sturgeon_Pin_554p0_1856p0,Innkeeper Golden Sturgeon,POINT (378.9412452236476 -146.15053222575864)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_InteractiveEntity_Pin_1051p0_1717p0,InteractiveEntity,POINT (433.31012808455904 -161.35631596860586)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_Lindenvale_blacksmith_Pin_756p0_122p0,Lindenvale blacksmith,POINT (401.03885958562773 -335.83994956458656)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_Lindenvale_notice_board_Pin_770p0_63p0,Lindenvale notice board,POINT (402.5703774126956 -342.29420309572316)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_Little_Red_Pin_1111p0_2378p0,Little Red,POINT (439.8737759148501 -89.04679759434674)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_Loan_Shark_in_central_E_Novigrad_Pin_848p0_1946p0,"Loan Shark in central, E Novigrad",POINT (411.1031195920741 -136.30506073758417)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_Loggers_Hut_Pin_296p0_1638p0,Loggers Hut,POINT (350.71755955339586 -169.9984520526701)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_Looters_III_Pin_1732p0_55p0,Looters III,POINT (507.80753095836315 -343.1693561168942)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_Looters_II_Pin_1225p0_831p0,Looters II,POINT (452.34470679240326 -258.2795130633011)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_Looters_I_Pin_150p0_509p0,Looters I,POINT (334.7460164996875 -293.5044221654364)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_MISSING_NAME_0D6FFFDC_448B777C_9CABDE9A_E9816EB1_Pin_m647p0_m343p0,MISSING_NAME_0D6FFFDC-448B777C-9CABDE9A-E9816EB1,POINT (247.55889448732057 -386.70821892015465)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_MISSING_NAME_3BA83B01_4A9DB260_EBAC16B4_E65A9D72_Pin_m399p0_m236p0,MISSING_NAME_3BA83B01-4A9DB260-EBAC16B4-E65A9D72,POINT (274.6886388525238 -375.00304726199164)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_MISSING_NAME_51A667BB_4248388C_2CA426A8_59365660_Pin_m290p0_955p0,MISSING_NAME_51A667BB-4248388C-2CA426A8-59365660,POINT (286.6125990775527 -244.71464123514963)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_MISSING_NAME_51C31A57_48F5F170_7F159D90_327E0845_Pin_m389p0_m235p0,MISSING_NAME_51C31A57-48F5F170-7F159D90-327E0845,POINT (275.78258015757234 -374.8936531343453)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_MISSING_NAME_68D7C826_48267714_AF0577B5_563EF4D5_Pin_920p0_567p0,MISSING_NAME_68D7C826-48267714-AF0577B5-563EF4D5,POINT (418.9794969884234 -287.1595627619462)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_MISSING_NAME_A27CF1B7_4D03D822_92AC0B83_A05EC755_Pin_919p0_568p0,MISSING_NAME_A27CF1B7-4D03D822-92AC0B83-A05EC755,POINT (418.8701028579186 -287.0501686342998)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_MISSING_NAME_A3B017EC_4D4F1FDC_893C70BC_C1FDB890_Pin_104p0_m218p0,MISSING_NAME_A3B017EC-4D4F1FDC-893C70BC-C1FDB890,POINT (329.71388649646434 -373.0339529643568)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_MISSING_NAME_E1CB6DE0_4416C6AF_EE5C0499_AF68CF75_Pin_122p0_m234p0,MISSING_NAME_E1CB6DE0-4416C6AF-EE5C0499-AF68CF75,POINT (331.68298084555164 -374.7842590066989)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_MISSING_NAME_E7541479_4D2C3127_B3EE039B_0EFCE0EB_Pin_m646p0_m344p0,MISSING_NAME_E7541479-4D2C3127-B3EE039B-0EFCE0EB,POINT (247.66828861782545 -386.817613047801)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_Madame_Passiflora_Pin_674p0_2097p0,Madame Passiflora,POINT (392.0685408842299 -119.78654746298037)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_Madame_in_South_Novigrad_Pin_577p0_1765p0,Madame in South Novigrad,POINT (381.4573102252592 -156.10539784157947)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_Man_s_Best_Friend__Pin_641p0_797p0,Man's Best Friend*,POINT (388.45853457756976 -261.99891340327815)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_Marauder_s_Bridge_Pin_1550p0_337p0,Marauder's Bridge,POINT (487.8977992064801 -312.32021212061426)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_Merchant_in_Downwarren_Pin_1403p0_m305p0,Merchant in Downwarren,POINT (471.81686202226683 -382.5512420695921)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_Merchant_in_Midcopse_Pin_m376p0_m233p0,Merchant in Midcopse,POINT (277.20470385413546 -374.6748648790525)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_Merchant_in_Oxenfurt_across_from_armorer_Pin_1689p0_1071p0,Merchant in Oxenfurt across from armorer,POINT (503.1035833466545 -232.0249224281692)
http://cgi.di.uoa.gr/witcher/resource/Velen_Novigrad_Merchant_in_Putrid_Grove_Pin_635p0_1732p0,Merchant in Putrid Grove,POINT (387.80216979454065 -159.7154040539101)
